patent_id,inventor_id,disambig_inventor_name_first,location_id
9442320,fl:hy_ln:baek-10,Hyun-Woong,1aeb3c64-16c8-11ed-9b5f-1234bde3cd05
5528707,fl:ma_ln:bendett-1,Mark P.,4c7a9f37-16c8-11ed-9b5f-1234bde3cd05
8236545,fl:cl_ln:chang-1,Claudine,a26e2a3b-16c8-11ed-9b5f-1234bde3cd05
10944183,fl:hy_ln:kim-1315,Hyungtae,1aeb3c64-16c8-11ed-9b5f-1234bde3cd05
8527536,fl:sh_ln:zou-38,Shihong,3b444e27-16c8-11ed-9b5f-1234bde3cd05
10970602,fl:ch_ln:downs-4,Chris,c3f6661c-16c7-11ed-9b5f-1234bde3cd05
11804874,fl:ju_ln:moon-29,Jung Ick,3eb30168-16c8-11ed-9b5f-1234bde3cd05
10811922,fl:hi_ln:haga-11,Hidehiro,881ecc4c-16c8-11ed-9b5f-1234bde3cd05
9118792,fl:ri_ln:tezuka-1,Rie,8d09bc30-16c8-11ed-9b5f-1234bde3cd05
6677499,fl:ph_ln:crosier-1,Philip,56dec334-16c8-11ed-9b5f-1234bde3cd05
6468338,fl:st_ln:evans-40,Steven,d929a955-16c7-11ed-9b5f-1234bde3cd05
10571900,fl:or_ln:wolfe-1,Orion,c8a494cf-16c7-11ed-9b5f-1234bde3cd05
7264271,fl:na_ln:johnson-8,Nancy L.,4ce21405-16c8-11ed-9b5f-1234bde3cd05
D567673,fl:lu_ln:chu-11,Luk Wah Jackson,93778f03-16c8-11ed-9b5f-1234bde3cd05
8402849,fl:ki_ln:haruno-1,Kiyokazu,8bdea9ea-16c8-11ed-9b5f-1234bde3cd05
7913611,fl:ma_ln:terry-4,Matthew,02bfdd25-16c8-11ed-9b5f-1234bde3cd05
9254312,fl:ha_ln:ehrenreich-1,Hannelore,293c908e-16c8-11ed-9b5f-1234bde3cd05
11049766,fl:ke_ln:choi-57,Keewoung,8801128f-16c8-11ed-9b5f-1234bde3cd05
7805009,fl:ri_ln:williams-42,Rick A.,c8d3d613-16c7-11ed-9b5f-1234bde3cd05
8071768,fl:al_ln:kim-5,Alexander,0e418846-16c8-11ed-9b5f-1234bde3cd05
7329901,fl:ts_ln:eguchi-1,Tsukasa,9f07da93-16c8-11ed-9b5f-1234bde3cd05
5405189,fl:wi_ln:stumpf-2,William S.,40348409-16c8-11ed-9b5f-1234bde3cd05
11784747,fl:as_ln:touboul-1,Assaf,1352bcd1-16c8-11ed-9b5f-1234bde3cd05
8866643,fl:ta_ln:sano-37,Tadashi,a039f7b0-16c8-11ed-9b5f-1234bde3cd05
7040428,fl:ma_ln:jaatinen-2,Markku,5eacd63d-16c8-11ed-9b5f-1234bde3cd05
D410205,fl:da_ln:ames-2,David Michael,b38b1284-16c7-11ed-9b5f-1234bde3cd05
7993271,fl:ju_ln:liu-168,Jun,ef24d1ba-16c7-11ed-9b5f-1234bde3cd05
11813167,fl:sa_ln:chauhan-16,Sandeep Kumar,41969c9c-16c8-11ed-9b5f-1234bde3cd05
10684663,fl:ke_ln:livingston-6,Kelly,c6d1fc1a-16c7-11ed-9b5f-1234bde3cd05
7384734,fl:ch_ln:petropoulos-1,Christos J.,c1fc6dd2-16c7-11ed-9b5f-1234bde3cd05
5169277,fl:cl_ln:dube-1,Claude,b5b5768a-16c7-11ed-9b5f-1234bde3cd05
7918320,fl:ta_ln:yumura-2,Takashi,42f90495-16c8-11ed-9b5f-1234bde3cd05
4551126,fl:al_ln:johnson-64,Albert D.,015d14c5-16c8-11ed-9b5f-1234bde3cd05
5616168,fl:j._ln:evans-2,J. Philip,119a9721-16c8-11ed-9b5f-1234bde3cd05
9975993,fl:hi_ln:mitsuhashi-15,Hisashi,8a6d89b0-16c8-11ed-9b5f-1234bde3cd05
6402582,fl:ro_ln:sherer-3,Ronald B.,ff691d37-16c7-11ed-9b5f-1234bde3cd05
6152525,fl:da_ln:lovie-1,David,4039d182-16c8-11ed-9b5f-1234bde3cd05
10753456,fl:lo_ln:cipolla-1,Lorenzo,963c0850-16c8-11ed-9b5f-1234bde3cd05
7637580,fl:ba_ln:shamoun-1,Bassam,c402c9a6-16c7-11ed-9b5f-1234bde3cd05
11967314,fl:au_ln:walters-1,Austin,0191eb51-16c8-11ed-9b5f-1234bde3cd05
6194429,fl:st_ln:walinsky-1,Stanley W.,07e50efc-16c8-11ed-9b5f-1234bde3cd05
8183048,fl:pa_ln:chong-1,Parkson L-G,0d40fe7f-16c8-11ed-9b5f-1234bde3cd05
7016565,fl:pa_ln:shen-4,Pai-Sheng,816cf2b5-16c8-11ed-9b5f-1234bde3cd05
11091073,fl:mi_ln:kwak-25,Min Hyuk,1aeb3c64-16c8-11ed-9b5f-1234bde3cd05
12413700,fl:os_ln:kawamae-1,Osamu,881ecc4c-16c8-11ed-9b5f-1234bde3cd05
11051916,fl:yu_ln:jung-97,Yunoh,c7b17012-16c7-11ed-9b5f-1234bde3cd05
7674285,fl:pa_ln:rivelli-2,Patrick,a26e22db-16c8-11ed-9b5f-1234bde3cd05
7708721,fl:ke_ln:khaw-2,Kenneth,0bfbea71-16c8-11ed-9b5f-1234bde3cd05
10908641,fl:ri_ln:seger-1,Richard Stuart,d34770d4-16c7-11ed-9b5f-1234bde3cd05
4764578,fl:be_ln:sillion-1,Bernard,4654b689-16c8-11ed-9b5f-1234bde3cd05
7720293,fl:ma_ln:oyanagi-4,Makoto,9da826c4-16c8-11ed-9b5f-1234bde3cd05
8417252,fl:na_ln:bhushan-1,Naga,1893009c-16c8-11ed-9b5f-1234bde3cd05
9067189,fl:ru_ln:horvathklein-1,Ruben Julian,145cee04-16c8-11ed-9b5f-1234bde3cd05
10982614,fl:br_ln:fulton-3,Brien Lloyd,f656558d-16c7-11ed-9b5f-1234bde3cd05
7534659,fl:ka_ln:mine-3,Katsutoshi,210d96d4-16c8-11ed-9b5f-1234bde3cd05
5001753,fl:ma_ln:davio-1,Marc,b959b115-16c7-11ed-9b5f-1234bde3cd05
9997784,fl:bo_ln:jang-7,Bor Z.,f13f79ef-16c7-11ed-9b5f-1234bde3cd05
8728933,fl:la_ln:mattos-1,Laila,a26e22db-16c8-11ed-9b5f-1234bde3cd05
D603038,fl:pi_ln:inki-1,Pirjo,7ea0e7a6-16c8-11ed-9b5f-1234bde3cd05
7204850,fl:uw_ln:steinhardt-1,Uwe,2d47c832-16c8-11ed-9b5f-1234bde3cd05
6734288,fl:j._ln:grimaldi-2,J. Christopher,4affd925-16c8-11ed-9b5f-1234bde3cd05
5389225,fl:ro_ln:aagard-1,Roger L.,dba0ada0-16c7-11ed-9b5f-1234bde3cd05
10415103,fl:xi_ln:deng-26,Xianwen,87d73692-16c8-11ed-9b5f-1234bde3cd05
6366864,fl:ar_ln:kulidjian-1,Ara,1831a2a8-16c8-11ed-9b5f-1234bde3cd05
9067071,fl:te_ln:ransbury-1,Terrance,fa3555dc-16c7-11ed-9b5f-1234bde3cd05
12262373,fl:hw_ln:kwon-6,Hwan-Joon,1893009c-16c8-11ed-9b5f-1234bde3cd05
11575841,fl:ke_ln:yamamoto-48,Keiichi,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
7964549,fl:al_ln:boutoille-1,Alice Michele,11be9727-16c8-11ed-9b5f-1234bde3cd05
11425617,fl:di_ln:karampatsis-1,Dimitrios,4e1211a8-16c8-11ed-9b5f-1234bde3cd05
9798091,fl:st_ln:beri-1,Stefano,8f3a2cb6-16c8-11ed-9b5f-1234bde3cd05
6379518,fl:os_ln:kato-4,Osamu,42f90495-16c8-11ed-9b5f-1234bde3cd05
11367451,fl:ha_ln:lee-646,Hana,3eea8bf8-16c8-11ed-9b5f-1234bde3cd05
10796724,fl:sh_ln:tochikubo-1,Shinya,42f90495-16c8-11ed-9b5f-1234bde3cd05
10603451,fl:ma_ln:rahmel-1,Marcus Rainer,119b21e5-16c8-11ed-9b5f-1234bde3cd05
D530788,fl:jo_ln:blomstrom-1,John K.,e4194b7c-16c7-11ed-9b5f-1234bde3cd05
6898996,fl:pa_ln:garrido-2,Pascal,10f73761-16c8-11ed-9b5f-1234bde3cd05
8268890,fl:na_ln:paolocci-1,Nazareno,99a9a88c-16c8-11ed-9b5f-1234bde3cd05
9939564,fl:yu_ln:tsuda-8,Yuhsuke,8d09bc30-16c8-11ed-9b5f-1234bde3cd05
5273936,fl:yu_ln:ikeda-47,Yujiro,1bdd4dcf-16c8-11ed-9b5f-1234bde3cd05
D910063,fl:na_ln:brooks-6,Nathan Paul,e223dd8b-16c7-11ed-9b5f-1234bde3cd05
D876683,fl:ch_ln:lin-1089,Chung-I,90eaa921-16c8-11ed-9b5f-1234bde3cd05
5239984,fl:wa_ln:byard-1,Wayne R.,ec3c5775-16c7-11ed-9b5f-1234bde3cd05
6213213,fl:ja_ln:mcgowen-1,James M.,d5b79841-16c7-11ed-9b5f-1234bde3cd05
11357998,fl:ro_ln:kennedy-11,Robert M.,f03a5d3c-16c7-11ed-9b5f-1234bde3cd05
9197161,fl:bh_ln:asuri-1,Bhushan Shanti,1893009c-16c8-11ed-9b5f-1234bde3cd05
9982885,fl:br_ln:patterson-21,Brad,eb82117e-16c7-11ed-9b5f-1234bde3cd05
9161834,fl:da_ln:taylor-18,David M.,c77c75a7-16c7-11ed-9b5f-1234bde3cd05
9617162,fl:ka_ln:gallis-1,Karl W.,fcbec14a-16c7-11ed-9b5f-1234bde3cd05
7897880,fl:pe_ln:tomaszewski-1,Peter,13f05eea-16c8-11ed-9b5f-1234bde3cd05
10964459,fl:al_ln:dettmer-1,Alexander,3127bc40-16c8-11ed-9b5f-1234bde3cd05
8747759,fl:ro_ln:mehlberg-1,Robert L.,52b9f5b9-16c8-11ed-9b5f-1234bde3cd05
12195207,fl:ne_ln:deepak-1,Negi,916b2c71-49af-11ed-9879-1234bde3cd05
12473876,fl:ro_ln:pan-7,Robert B.,c39cff99-16c7-11ed-9b5f-1234bde3cd05
10212720,fl:ti_ln:wu-97,Tianyu,93778f03-16c8-11ed-9b5f-1234bde3cd05
12392560,fl:ja_ln:ke-1,Jau-Han,907f9ab3-16c8-11ed-9b5f-1234bde3cd05
7959662,fl:ge_ln:shukov-1,George A.,c7e001c0-16c7-11ed-9b5f-1234bde3cd05
7663873,fl:sa_ln:lau-7,Sam Waisum,198a3cb5-16c8-11ed-9b5f-1234bde3cd05
6406350,fl:yo_ln:yoneda-18,Yosuke,42f90495-16c8-11ed-9b5f-1234bde3cd05
7800466,fl:ke_ln:mccarthy-2,Kelly Julia,696f80f0-16c8-11ed-9b5f-1234bde3cd05
5738319,fl:wa_ln:grassi-1,Walter,f8bc137b-16c7-11ed-9b5f-1234bde3cd05
7812757,fl:kw_ln:kwong-3,Kwok Kuen (David),c107103b-16c7-11ed-9b5f-1234bde3cd05
9317566,fl:he_ln:arroyogarcia-1,Hernan Enrique,a26e2a3b-16c8-11ed-9b5f-1234bde3cd05
6127730,fl:gr_ln:smith-55,Gregory C.,dbb5f090-16c7-11ed-9b5f-1234bde3cd05
4714186,00w7v1rvp6v1w4o0o479iquhr,Reno S.,01b206e4-16c8-11ed-9b5f-1234bde3cd05
11008574,fl:ge_ln:sczakiel-1,Georg,6381cfe6-49af-11ed-9879-1234bde3cd05
12132230,fl:qu_ln:li-71,Quankun,83054b52-16c8-11ed-9b5f-1234bde3cd05
D957629,fl:xi_ln:shan-21,Xijie,3ada708f-16c8-11ed-9b5f-1234bde3cd05
8041141,fl:al_ln:farag-1,Aly,e0ed625f-16c7-11ed-9b5f-1234bde3cd05
12494961,fl:to_ln:szymanski-1,Todd M.,65fb9f5f-49af-11ed-9879-1234bde3cd05
12356166,fl:jo_ln:sheaffer-1,Jonathan D.,13f05eea-16c8-11ed-9b5f-1234bde3cd05
6898698,fl:ai_ln:inoue-5,Aiichiro,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
7160638,fl:ol_ln:duebel-1,Olaf,a26e60f1-16c8-11ed-9b5f-1234bde3cd05
11294371,fl:ni_ln:letwin-1,Nicholas G.,696f80f0-16c8-11ed-9b5f-1234bde3cd05
10658646,fl:ja_ln:heth-2,Jacob,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11374418,fl:it_ln:molchadsky-1,Itamar,1c4725b9-16c8-11ed-9b5f-1234bde3cd05
D827180,fl:ji_ln:mou-12,Jinhong,974dc4fe-49af-11ed-9879-1234bde3cd05
5530132,fl:ri_ln:weier-2,Richard M.,e79f08e1-16c7-11ed-9b5f-1234bde3cd05
8815912,fl:sa_ln:behrends-1,Sabine,2d4ffd08-16c8-11ed-9b5f-1234bde3cd05
11605250,fl:da_ln:kang-112,Daniel,65400a40-49af-11ed-9879-1234bde3cd05
9559740,fl:yu_ln:kim-28,Yunghee,1aeb3c64-16c8-11ed-9b5f-1234bde3cd05
4936440,fl:he_ln:focke-1,Heinz,2e98bd7c-16c8-11ed-9b5f-1234bde3cd05
D532664,fl:sh_ln:wu-791,Shuming,8cf85cbc-49af-11ed-9879-1234bde3cd05
6228231,fl:cy_ln:uzoh-1,Cyprian Emeka,0e5b35f1-16c8-11ed-9b5f-1234bde3cd05
7848180,fl:ka_ln:someya-11,Kaoru,12f6b218-16c8-11ed-9b5f-1234bde3cd05
6645496,fl:st_ln:carlson-5,Steven R.,c3458988-16c7-11ed-9b5f-1234bde3cd05
D703466,fl:wi_ln:kozlowski-2,William Jacob,a13ebc1f-16c8-11ed-9b5f-1234bde3cd05
11235583,fl:mo_ln:anno-1,Motoyuki,881ecc4c-16c8-11ed-9b5f-1234bde3cd05
9009058,fl:sa_ln:glazer-2,Samuel,92237ca2-16c8-11ed-9b5f-1234bde3cd05
D959858,fl:te_ln:hornsby-1,Terrence J.,d346df0d-16c7-11ed-9b5f-1234bde3cd05
11212283,fl:ts_ln:chiang-15,Tsung-Cheng,907f9ab3-16c8-11ed-9b5f-1234bde3cd05
4603314,fl:ei_ln:suga-2,Eiichi,42f90495-16c8-11ed-9b5f-1234bde3cd05
9962555,fl:ja_ln:eisner-3,Jacob Wenner,4affd925-16c8-11ed-9b5f-1234bde3cd05
7668116,fl:ar_ln:boers-1,Arjen,bf6a4d72-16c7-11ed-9b5f-1234bde3cd05
7347564,fl:mo_ln:matsumoto-11,Morio,7ec176d7-16c8-11ed-9b5f-1234bde3cd05
9879623,fl:ro_ln:sager-1,Roger C,f05894d1-16c7-11ed-9b5f-1234bde3cd05
5930636,fl:aa_ln:oki-1,Aaron K.,c39cff99-16c7-11ed-9b5f-1234bde3cd05
9653239,fl:da_ln:ebisawa-1,Daisuke,42f90495-16c8-11ed-9b5f-1234bde3cd05
7293714,fl:an_ln:kotlarsky-1,Anatoly,0ace8019-16c8-11ed-9b5f-1234bde3cd05
9531833,fl:yo_ln:lenerriec-1,Yohan,4affd925-16c8-11ed-9b5f-1234bde3cd05
8220097,fl:jo_ln:depuydt-2,Joseph Allan,0e7c0085-16c8-11ed-9b5f-1234bde3cd05
D551346,fl:li_ln:wodecki-1,Lionel,44fe7904-16c8-11ed-9b5f-1234bde3cd05
9350670,fl:ra_ln:raghavendra-6,Ramya,09e19e20-16c8-11ed-9b5f-1234bde3cd05
12177229,fl:vi_ln:yarabolu-1,Vijay Kumar,9b51a99d-49af-11ed-9879-1234bde3cd05
4843473,fl:je_ln:tiemann-2,Jerome J.,05db232c-16c8-11ed-9b5f-1234bde3cd05
4152402,fl:yo_ln:kim-146,Yong-Kil,e3102c7b-16c7-11ed-9b5f-1234bde3cd05
11352512,fl:by_ln:ahn-78,Byung Jun,c402ac78-16c7-11ed-9b5f-1234bde3cd05
12038758,fl:ma_ln:kamfors-1,Mattias,1b01e706-16c8-11ed-9b5f-1234bde3cd05
10394606,fl:so_ln:yerfule-1,Sourabh,13f05eea-16c8-11ed-9b5f-1234bde3cd05
6789012,fl:mi_ln:childs-3,Michael,cf7231b6-16c7-11ed-9b5f-1234bde3cd05
10215047,fl:jo_ln:rose-4,Joseph George,ece43184-16c7-11ed-9b5f-1234bde3cd05
9413333,fl:is_ln:yorulmaz-1,Ismail,1aa7a121-16c8-11ed-9b5f-1234bde3cd05
D846541,fl:mi_ln:mahonen-1,Miika Johannes,3b444e27-16c8-11ed-9b5f-1234bde3cd05
12272828,fl:ta_ln:kitabatake-1,Takuya,99ab40fe-16c8-11ed-9b5f-1234bde3cd05
7935389,fl:so_ln:kuwahara-2,Soichi,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
6330318,fl:do_ln:turner-25,Donald A.,c8ea0862-16c7-11ed-9b5f-1234bde3cd05
8646442,fl:fl_ln:cherington-1,Floyd E.,dba09bb0-16c7-11ed-9b5f-1234bde3cd05
10939820,fl:st_ln:soro-1,Stanislava,08805fd5-16c8-11ed-9b5f-1234bde3cd05
11779682,fl:sh_ln:zhang-140,Shuming,80823256-49af-11ed-9879-1234bde3cd05
11594002,fl:je_ln:knoplioch-1,Jerome,925dd1b6-49af-11ed-9879-1234bde3cd05
11614205,fl:ta_ln:kumura-3,Takahiro,42f90495-16c8-11ed-9b5f-1234bde3cd05
7970832,fl:mi_ln:olivier-3,Michael,c6c58bd8-16c7-11ed-9b5f-1234bde3cd05
9320155,fl:su_ln:sawada-4,Susumu,8d09bc30-16c8-11ed-9b5f-1234bde3cd05
5984583,fl:mi_ln:schwager-2,Michael,ccb3ea9c-16c7-11ed-9b5f-1234bde3cd05
9816734,fl:ho_ln:jeong-78,Hojong,1aeb3c64-16c8-11ed-9b5f-1234bde3cd05
4940033,fl:j._ln:nolan-1,J. Paul,0ace1d0b-16c8-11ed-9b5f-1234bde3cd05
11044298,fl:do_ln:humes-1,Donald Creig,01dff576-16c8-11ed-9b5f-1234bde3cd05
D593979,fl:yo_ln:bae-84,Youn Chan,1aeb3c64-16c8-11ed-9b5f-1234bde3cd05
D586309,fl:ch_ln:lee-1825,Chang-Soo,803ab8e6-16c8-11ed-9b5f-1234bde3cd05
7388002,fl:mi_ln:wu-55,Minwan,e6ab319d-16c7-11ed-9b5f-1234bde3cd05
10498579,fl:ye_ln:azenkot-1,Yehuda,13f05eea-16c8-11ed-9b5f-1234bde3cd05
4505539,fl:he_ln:buerk-1,Hermann,998ac342-16c8-11ed-9b5f-1234bde3cd05
D504136,fl:ja_ln:asche-1,James E.,d56c40c7-16c7-11ed-9b5f-1234bde3cd05
6912624,fl:ko_ln:gharachorloo-1,Kourosh,c8bb57fa-16c7-11ed-9b5f-1234bde3cd05
6451858,fl:jo_ln:vanduzer-3,John H.,fd2a0058-16c7-11ed-9b5f-1234bde3cd05
11743128,fl:um_ln:phuyal-1,Umesh,1893009c-16c8-11ed-9b5f-1234bde3cd05
11731320,fl:el_ln:teipel-1,Elisa,caa32585-16c7-11ed-9b5f-1234bde3cd05
5523172,fl:ko_ln:inomata-3,Koichiro,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
5876656,fl:sh_ln:goto-21,Shinichi,8a43efe0-16c8-11ed-9b5f-1234bde3cd05
11033207,fl:an_ln:hielscher-1,Andreas H.,efb44514-0315-11ef-b443-0a1e30f810d7
10387430,fl:ju_ln:goth-1,Julius,f9d80b4b-16c7-11ed-9b5f-1234bde3cd05
9915969,fl:ev_ln:ginzburg-1,Evgeni,1352feb0-16c8-11ed-9b5f-1234bde3cd05
6846814,fl:as_ln:shenvi-2,Ashokkumar B.,047210f8-16c8-11ed-9b5f-1234bde3cd05
6356218,fl:iv_ln:chan-2,Ivan,926671a4-16c8-11ed-9b5f-1234bde3cd05
D516460,fl:pa_ln:lamb-6,Patrecea J.,fd2a69db-16c7-11ed-9b5f-1234bde3cd05
7900837,fl:be_ln:chitsaz-1,Behrooz,816cf2b5-16c8-11ed-9b5f-1234bde3cd05
12130604,fl:vi_ln:ekambaram-1,Vijay,64936498-16c8-11ed-9b5f-1234bde3cd05
5717766,fl:je_ln:queri-1,Jean-Louis,
7183747,fl:mi_ln:kauffmann-1,Michael,bb9447be-16c7-11ed-9b5f-1234bde3cd05
D1045139,fl:ka_ln:takeuchi-22,Kazuhiro,8d09bc30-16c8-11ed-9b5f-1234bde3cd05
8242952,fl:sa_ln:barr-2,Samuel Allan,e08bd564-16c7-11ed-9b5f-1234bde3cd05
12004704,fl:ch_ln:grace-6,Chris,09959df2-16c8-11ed-9b5f-1234bde3cd05
9447477,fl:cl_ln:reineking-1,Claus,57bc1a9a-16c8-11ed-9b5f-1234bde3cd05
7991676,fl:sa_ln:severson-1,Sarah Brooke,4cc237bf-16c8-11ed-9b5f-1234bde3cd05
10738190,fl:ma_ln:ikeno-6,Masayuki,8cebf176-16c8-11ed-9b5f-1234bde3cd05
12215897,fl:hi_ln:makino-11,Hiroaki,42f90495-16c8-11ed-9b5f-1234bde3cd05
7118672,fl:hi_ln:husain-1,Hidayat,f8bc0894-16c7-11ed-9b5f-1234bde3cd05
10941332,fl:gi_ln:barreto-2,Gilles,491d83a3-16c8-11ed-9b5f-1234bde3cd05
6738150,fl:st_ln:claiborne-1,Steven J.,8e6eb073-16c8-11ed-9b5f-1234bde3cd05
11699584,fl:pe_ln:zhang-102,Peng,0e7df5ab-16c8-11ed-9b5f-1234bde3cd05
4897552,fl:to_ln:takeda-19,Toshihiko,42f90495-16c8-11ed-9b5f-1234bde3cd05
9109658,fl:ju_ln:eda-1,Junichi,4d1af3db-16c8-11ed-9b5f-1234bde3cd05
10483733,fl:da_ln:cardin-5,Daniel,42d84704-16c8-11ed-9b5f-1234bde3cd05
4939126,fl:yu_ln:matsumoto-1,Yukiharu,8bf1423e-16c8-11ed-9b5f-1234bde3cd05
10819426,fl:se_ln:bermudez-1,Sergio A.,0712f582-16c8-11ed-9b5f-1234bde3cd05
6232609,fl:we_ln:snyder-6,Wendy J.,c7e6d1b2-16c7-11ed-9b5f-1234bde3cd05
10001628,fl:ch_ln:lai-89,Chien-Hsun,90e7ba7e-16c8-11ed-9b5f-1234bde3cd05
9359640,fl:yu_ln:wang-172,Yuker,a26e22db-16c8-11ed-9b5f-1234bde3cd05
9688696,fl:li_ln:meerpoel-1,Lieven,3db8626b-16c8-11ed-9b5f-1234bde3cd05
6915664,fl:ch_ln:lavallade-1,Christelle,f1436aaf-16c7-11ed-9b5f-1234bde3cd05
8127725,fl:jo_ln:crowe-14,Jonathan Denis,4ce21405-16c8-11ed-9b5f-1234bde3cd05
11115529,fl:ga_ln:bhaya-1,Gaurav,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
9102540,fl:am_ln:kasry-1,Amal,09e19e20-16c8-11ed-9b5f-1234bde3cd05
D586848,fl:ro_ln:steiner-16,Roland,271a91d4-16c8-11ed-9b5f-1234bde3cd05
10047367,fl:je_ln:beringer-1,Jeffrey,e90fd16e-16c7-11ed-9b5f-1234bde3cd05
5211180,fl:de_ln:hutchison-2,Derek P.,593d60dd-16c8-11ed-9b5f-1234bde3cd05
11780753,fl:do_ln:hendry-3,Doug,0078bf51-16c8-11ed-9b5f-1234bde3cd05
D1032903,fl:st_ln:handbury-1,Stephen,8d985e74-49af-11ed-9879-1234bde3cd05
11411885,fl:da_ln:wei-2,Danny,5836da24-16c8-11ed-9b5f-1234bde3cd05
10282076,fl:no_ln:miles-2,Norman M.,6f044ab8-16c8-11ed-9b5f-1234bde3cd05
9259029,fl:ch_ln:adams-51,Chandler,d948ed80-16c7-11ed-9b5f-1234bde3cd05
7417983,fl:li_ln:he-93,Li-wei,816d1200-16c8-11ed-9b5f-1234bde3cd05
9427945,fl:ro_ln:hume-3,Robert M.,a373169d-16c8-11ed-9b5f-1234bde3cd05
5230208,fl:ro_ln:hare-2,Ronald G.,69cbef97-16c8-11ed-9b5f-1234bde3cd05
8100522,fl:ku_ln:matsuhashi-1,Kunihiko,7ec176d7-16c8-11ed-9b5f-1234bde3cd05
5451248,fl:sh_ln:hayashi-47,Shigeki,087f8a7d-16c8-11ed-9b5f-1234bde3cd05
10556644,fl:na_ln:son-1,Nam Sun,3eb30168-16c8-11ed-9b5f-1234bde3cd05
7379456,fl:ta_ln:kanetake-2,Tatsuo,1c0a3d5a-16c8-11ed-9b5f-1234bde3cd05
9434576,fl:ar_ln:ketonen-1,Ari,bab12027-16c7-11ed-9b5f-1234bde3cd05
10394117,fl:sa_ln:cho-52,Sang-Jin,5fe1183d-16c8-11ed-9b5f-1234bde3cd05
4601981,fl:se_ln:gilbert-1,Seymour G.,05dcd268-16c8-11ed-9b5f-1234bde3cd05
7230194,fl:fr_ln:hayen-1,Fredrick V.,d28ea0a1-16c7-11ed-9b5f-1234bde3cd05
11583535,fl:da_ln:kelly-5,Darren James,3f0b9489-16c8-11ed-9b5f-1234bde3cd05
8505248,fl:al_ln:au-1,Alex,b7fd1cfb-16c7-11ed-9b5f-1234bde3cd05
6273081,00wgm0dvrux0kego6a71czjkz,Paul,57f0e165-16c8-11ed-9b5f-1234bde3cd05
12165664,fl:in_ln:hofmann-2,Ingo,f8d50f69-16c7-11ed-9b5f-1234bde3cd05
10648913,fl:xi_ln:wang-428,Xiaobo,1893009c-16c8-11ed-9b5f-1234bde3cd05
12323535,fl:ma_ln:lozon-2,Martin Albert,a7001349-16c8-11ed-9b5f-1234bde3cd05
6328710,fl:li_ln:wang-458,Lixiao,e029b435-16c7-11ed-9b5f-1234bde3cd05
11687135,fl:as_ln:choubal-1,Ashish V.,1811f8b9-16c8-11ed-9b5f-1234bde3cd05
9502707,fl:ju_ln:zhang-79,Jun,93778f03-16c8-11ed-9b5f-1234bde3cd05
9602934,fl:je_ln:solum-2,Jeffrey Paul,db704b2a-16c7-11ed-9b5f-1234bde3cd05
7906218,fl:em_ln:adan-1,Emilio,c6c6afd0-16c7-11ed-9b5f-1234bde3cd05
6239955,fl:ro_ln:fontana-3,Robert E.,13f05eea-16c8-11ed-9b5f-1234bde3cd05
8108540,fl:st_ln:millet-4,Stephen J.,bb6d18c5-16c7-11ed-9b5f-1234bde3cd05
10771292,fl:od_ln:redlich-1,Oded,145cee04-16c8-11ed-9b5f-1234bde3cd05
12302052,fl:se_ln:lee-925,Seunga,3eea8bf8-16c8-11ed-9b5f-1234bde3cd05
5088293,fl:sh_ln:itou-18,Shunji,70619f42-16c8-11ed-9b5f-1234bde3cd05
11729672,fl:se_ln:jin-63,Seungri,3eea8bf8-16c8-11ed-9b5f-1234bde3cd05
6724209,fl:be_ln:eldridge-2,Benjamin N.,c59b5fa8-16c7-11ed-9b5f-1234bde3cd05
5968862,fl:da_ln:beach-3,David L.,7082accb-16c8-11ed-9b5f-1234bde3cd05
11250340,fl:so_ln:guo-1,Songtao,c6a61746-16c7-11ed-9b5f-1234bde3cd05
11751042,fl:ka_ln:veeramani-2,Karthik,c23317c8-16c7-11ed-9b5f-1234bde3cd05
10355538,fl:hi_ln:shimizu-16,Hidenori,3c48a799-16c8-11ed-9b5f-1234bde3cd05
9781545,fl:ch_ln:hung-121,Chia-Chun,90eaa921-16c8-11ed-9b5f-1234bde3cd05
6413190,fl:ro_ln:koval-2,Ronald J.,d1be501c-16c7-11ed-9b5f-1234bde3cd05
12043621,fl:st_ln:nestor-1,Stephen Thomas,0712f582-16c8-11ed-9b5f-1234bde3cd05
12031838,fl:to_ln:trzcinski-1,Tomasz,6b3fdc33-16c8-11ed-9b5f-1234bde3cd05
10424610,fl:ch_ln:wang-1488,Chong,35a7da9f-16c8-11ed-9b5f-1234bde3cd05
6470940,fl:st_ln:husted-2,Steve,ee0d1e9c-16c7-11ed-9b5f-1234bde3cd05
8261425,fl:ri_ln:riefe-1,Richard K.,ee0d9025-16c7-11ed-9b5f-1234bde3cd05
7785702,fl:mi_ln:klemund-1,Michael,1998073d-16c8-11ed-9b5f-1234bde3cd05
6560959,fl:yo_ln:majima-4,Yoshihiro,8bf1759c-16c8-11ed-9b5f-1234bde3cd05
11822237,fl:ch_ln:yang-545,Chi-Ming,90eaa921-16c8-11ed-9b5f-1234bde3cd05
