patent_id,filing_date
4002421,1975-03-07
3979245,1975-03-07
3945487,1975-03-07
3958385,1975-03-07
4010670,1975-03-07
4019024,1975-03-07
4090013,1975-03-07
3972490,1975-03-07
4004077,1975-03-07
3943766,1975-03-07
3942646,1975-03-07
3977205,1975-03-07
4015735,1975-03-07
3978759,1975-03-07
3953224,1975-03-07
4021464,1975-03-07
4025515,1975-03-07
3982207,1975-03-07
3976561,1975-03-07
4020200,1975-03-07
4000033,1975-03-07
4056494,1975-03-07
4027716,1975-03-07
4006848,1975-03-07
3999036,1975-03-07
3978085,1975-03-07
3979887,1975-03-07
3939516,1975-03-07
4001078,1975-03-07
3972530,1975-03-07
3964188,1975-03-14
3986606,1975-03-14
4012377,1975-03-07
4013384,1975-03-07
4015143,1975-03-07
4002326,1975-03-07
3961441,1975-03-07
4026946,1975-03-07
3979116,1975-03-07
3999353,1975-03-07
4007687,1975-03-05
4004886,1975-03-07
3964777,1975-03-07
4017231,1975-03-07
4047872,1975-03-07
3983530,1975-03-07
3977964,1975-03-07
4008169,1975-03-07
4026790,1975-03-07
4033179,1975-03-07
3976143,1975-03-07
4032035,1975-03-07
3962652,1975-03-07
3981093,1975-04-07
4087254,1975-03-07
4298053,1975-03-07
3959192,1975-03-07
3981780,1975-03-07
3983328,1975-03-07
3948195,1975-03-07
3997880,1975-03-07
4040018,1975-03-07
3976758,1975-03-07
3955335,1975-03-07
3967567,1975-03-07
3997096,1975-03-07
3993707,1975-03-07
4003594,1975-03-07
4003649,1975-03-07
4038955,1975-03-07
3975437,1975-03-07
3965859,1975-03-07
4050356,1975-03-07
4000002,1975-03-07
4028325,1975-03-07
4018012,1975-03-07
4052209,1975-03-07
4022749,1975-03-07
4086661,1975-03-07
3970309,1975-03-07
3981861,1975-03-07
3980676,1975-03-07
3985056,1975-03-07
3972260,1975-03-07
4001967,1975-03-07
4019114,1975-03-07
3983230,1975-03-07
3990361,1975-03-07
4020217,1975-03-07
3952044,1975-03-07
3949534,1975-03-07
3976963,1975-03-07
3993705,1975-03-07
4117167,1975-03-07
3952582,1975-03-07
3988470,1975-03-07
3984566,1975-03-07
4022659,1975-03-07
3973057,1975-03-07
3951763,1975-03-07
3963674,1975-03-07
3988167,1975-03-07
4029717,1975-03-07
3970050,1975-03-07
4175099,1975-03-07
4018381,1975-03-07
3975895,1975-03-07
3964759,1975-03-07
3962728,1975-03-07
3932881,1975-03-07
4036311,1975-03-07
4015631,1975-03-07
3995145,1975-03-07
3976250,1975-03-07
4103422,1975-03-07
4026027,1975-03-07
4016997,1975-03-07
4092814,1975-03-07
4009911,1975-03-07
3966740,1975-03-07
4229346,1975-03-07
3947503,1975-03-07
3968002,1975-03-07
3998338,1975-03-07
3962346,1975-03-07
4036873,1975-03-07
3971788,1975-03-07
3966759,1975-03-07
3982804,1975-03-07
3993496,1975-03-07
3960151,1975-03-07
3966028,1975-03-07
3968239,1975-03-07
3971985,1975-03-07
3988427,1975-03-07
4054596,1975-03-07
4020043,1975-03-07
3990244,1975-03-07
3993218,1975-03-07
3982959,1975-03-07
3934053,1975-03-05
4062184,1975-03-07
3990947,1975-03-07
4005412,1975-03-07
3979383,1975-03-07
3965101,1975-03-07
3955534,1975-03-07
3963465,1975-03-07
4002903,1975-03-07
3938591,1975-03-07
3999935,1975-03-07
4057399,1975-03-07
3990766,1975-03-07
3970488,1975-03-07
3944563,1975-03-07
3997885,1975-03-07
3982147,1975-03-07
3984762,1975-03-07
3943520,1975-03-07
3994234,1975-03-07
4013596,1975-03-07
3958868,1975-03-10
4064945,1975-03-10
4041683,1975-03-10
3968827,1975-03-07
3975660,1975-03-27
3970347,1975-03-07
3978714,1975-03-07
4009044,1975-03-07
4011502,1975-03-07
3972372,1975-03-10
3989107,1975-03-10
3948262,1975-03-10
3949773,1975-03-10
3942717,1975-03-10
3961438,1975-03-10
3971079,1975-03-10
3984031,1975-03-10
4034923,1975-03-07
4016850,1975-03-07
3970061,1975-03-07
3937584,1975-03-07
3994779,1975-03-07
4005310,1975-03-07
3940845,1975-03-10
3936776,1975-03-10
4057554,1975-03-10
D243562,1975-03-10
3974699,1975-03-10
3969515,1975-03-10
3963717,1975-03-10
3964243,1975-03-10
4022511,1975-03-10
3960147,1975-03-10
4197329,1975-03-10
3981791,1975-03-10
3933387,1975-03-10
3994348,1975-03-10
3994347,1975-03-10
4089174,1975-03-10
4001687,1975-03-10
3972965,1975-03-10
3969127,1975-03-10
4028367,1975-03-10
3956204,1975-03-10
3956205,1975-03-10
4054570,1975-03-10
3976797,1975-03-10
4184829,1975-03-10
3986643,1975-03-10
3987708,1975-03-10
3954440,1975-03-10
3948157,1975-03-10
3988118,1975-03-10
3963920,1975-03-10
3958557,1975-03-10
3958186,1975-03-10
3973842,1975-03-10
3984853,1975-03-10
3937467,1975-03-10
4098561,1975-03-10
3986340,1975-03-10
3955896,1975-03-10
3976842,1975-03-10
3945148,1975-03-10
3945346,1975-03-10
4032710,1975-03-10
3958229,1975-03-10
3991318,1975-03-10
3973582,1975-03-10
3988009,1975-03-10
3974574,1975-03-10
3943621,1975-03-10
3945049,1975-03-10
3979560,1975-03-10
4022184,1975-03-10
3998686,1975-03-10
3989992,1975-03-10
3955424,1975-03-10
3999023,1975-03-10
3974895,1975-03-10
3971477,1975-03-10
3974820,1975-03-10
3993044,1975-03-10
3976599,1975-03-10
3969315,1975-03-10
3952819,1975-03-10
3957230,1975-03-10
3976316,1975-03-10
4005757,1975-03-10
3948192,1975-03-10
3992811,1975-03-10
3981270,1975-03-10
4000528,1975-03-10
4013034,1975-03-10
3981365,1975-03-10
4045284,1975-03-10
4014827,1975-03-10
3952638,1975-03-10
3955492,1975-03-10
3995272,1975-03-10
D242634,1975-03-10
RE28945,1975-03-10
3973455,1975-03-10
3934559,1975-03-10
3967833,1975-03-10
3988767,1975-03-10
3948216,1975-03-10
4016467,1975-03-10
3979648,1975-03-10
3967875,1975-03-10
3946123,1975-03-10
4005240,1975-03-10
3989562,1975-03-10
3949983,1975-03-10
3970078,1975-03-10
3988763,1975-03-10
4024294,1975-03-10
3988769,1975-03-10
3985463,1975-03-10
3974753,1975-03-10
3985421,1975-03-10
4023491,1975-03-10
4085750,1975-03-10
3987344,1975-03-10
3974347,1975-03-10
4012371,1975-03-10
3976462,1975-03-10
3956401,1975-03-10
3970754,1975-03-10
3983779,1975-03-10
4010456,1975-03-10
3962001,1975-03-10
3997383,1975-03-10
4031261,1975-03-10
4385842,1975-03-10
4006462,1975-03-10
3966596,1975-03-10
4110620,1975-03-10
3994917,1975-03-10
4064261,1975-03-10
3950363,1975-03-10
3979980,1975-03-10
4005238,1975-03-10
3972697,1975-05-14
3968368,1975-03-10
3988036,1975-03-10
3970096,1975-03-10
4014235,1975-03-10
3961642,1975-03-10
3969250,1975-03-10
3964345,1975-03-10
4000571,1975-03-10
3993523,1975-03-10
3982681,1975-03-10
4014090,1975-03-10
3967406,1975-03-10
4026565,1975-03-10
3991637,1975-03-10
3958171,1975-03-10
3995180,1975-03-10
4006701,1975-03-10
3988014,1975-03-10
3942525,1975-03-10
4033324,1975-03-10
3962140,1975-03-10
3996796,1975-03-10
3991613,1975-03-10
3960237,1975-03-10
3969959,1975-03-10
3930757,1975-03-10
3985717,1975-03-10
3973119,1975-03-10
4006389,1975-03-10
4006006,1975-03-10
3938251,1975-03-10
3959802,1975-03-10
4013540,1975-03-10
3949486,1975-03-10
3962013,1975-03-10
4009632,1975-03-10
3980324,1975-03-10
3986101,1975-03-10
3998539,1975-03-10
4007041,1975-03-10
4008382,1975-03-10
3958158,1975-03-10
3960412,1975-03-10
3986521,1975-03-10
4008736,1975-03-10
4039423,1975-03-10
4029706,1975-03-10
3965332,1975-03-10
3990111,1975-03-10
3978231,1975-03-10
3944621,1975-03-10
3960193,1975-03-10
3992877,1975-03-10
3953978,1975-03-10
3947303,1975-03-10
D243442,1975-03-10
3961755,1975-03-10
4012552,1975-03-10
4015716,1975-03-10
3977418,1975-03-10
4001518,1975-03-10
4059834,1975-03-10
3981350,1975-03-10
3959636,1975-03-10
4006995,1975-03-10
3974228,1975-03-10
4042898,1975-03-10
4009384,1975-03-10
4409048,1975-03-10
D244198,1975-03-10
4034433,1975-03-10
3962946,1975-03-10
3992972,1975-03-10
4006407,1975-03-10
3994212,1975-03-10
3978310,1975-03-10
3961383,1975-03-10
3980344,1975-03-10
3957068,1975-03-10
3987230,1975-03-10
4094774,1975-03-10
4001855,1975-03-10
3930709,1975-03-10
4009296,1975-03-10
3987697,1975-03-10
4013087,1975-03-10
4066309,1975-03-10
4018883,1975-03-10
3963929,1975-03-10
3979735,1975-03-10
4095629,1975-03-10
4009811,1975-03-10
3990608,1975-03-10
3972450,1975-03-10
3966593,1975-03-10
3974532,1975-03-10
4054825,1975-03-10
3954005,1975-03-10
3982965,1975-03-10
4011166,1975-03-10
4109208,1975-03-10
3982708,1975-03-10
4051817,1975-03-10
3970881,1975-03-10
3980393,1975-03-10
3970095,1975-03-10
3951425,1975-03-10
4000538,1975-03-10
4019961,1975-03-10
3966380,1975-03-10
3937316,1975-03-10
3989235,1975-03-10
4007568,1975-03-10
4055425,1975-03-10
3957966,1975-03-10
4064970,1975-03-10
4093508,1975-03-10
3988217,1975-03-10
4034495,1975-03-10
3947992,1975-03-10
4008336,1975-03-10
3974332,1975-03-10
3947976,1975-03-10
3973013,1975-03-10
3966146,1975-03-10
3981155,1975-03-10
3975693,1975-03-10
4080005,1975-03-10
4006109,1975-03-10
3938653,1975-03-10
4016188,1975-03-10
3999092,1975-03-10
3947793,1975-03-10
3957186,1975-03-10
4005409,1975-03-10
4017348,1975-03-10
4022835,1975-03-10
4013685,1975-03-10
3960073,1975-03-10
3946553,1975-03-10
3986099,1975-03-10
4014155,1975-03-10
3948038,1975-03-10
3949252,1975-03-10
3979199,1975-03-10
3940804,1975-03-10
3991809,1975-03-10
3986464,1975-03-10
3993721,1975-03-10
3989301,1975-03-10
3981110,1975-03-10
3986150,1975-03-10
4001579,1975-03-10
3997271,1975-03-10
4024839,1975-03-10
4019166,1975-03-10
3957847,1975-03-10
3975773,1975-03-10
D244099,1975-03-10
D244553,1975-03-10
3983497,1975-03-10
3980400,1975-03-10
3989231,1975-03-10
4016233,1975-03-10
4007209,1975-03-10
3980601,1975-03-10
3955536,1975-03-10
3957331,1975-03-10
4008536,1975-03-10
3975411,1975-03-10
4048130,1975-03-10
3994483,1975-03-10
3955436,1975-03-10
3941925,1975-03-10
3971071,1975-03-10
3954069,1975-03-10
3968625,1975-03-10
4018527,1975-03-10
4067029,1975-03-10
3937233,1975-03-10
3960032,1975-03-10
3946280,1975-03-10
4035740,1975-03-10
3979003,1975-03-10
3981332,1975-03-10
3987822,1975-03-10
3971715,1975-03-10
3934898,1975-03-10
3973373,1975-03-10
3964859,1975-03-10
3978078,1975-03-10
3976065,1975-03-10
3969142,1975-03-10
3962887,1975-03-10
3987322,1975-03-10
3951381,1975-03-10
3998687,1975-03-10
3934449,1975-03-10
4289860,1975-03-10
4006372,1975-03-10
3939830,1975-03-10
3983483,1975-03-10
3964212,1975-03-10
3949573,1975-03-10
4002150,1975-03-10
3984727,1975-03-10
3967462,1975-03-10
4011382,1975-03-10
4020260,1975-03-10
3993039,1975-03-10
4040048,1975-03-10
3982744,1975-03-10
3989836,1975-03-10
3974722,1975-03-10
3978940,1975-03-10
4035979,1975-03-10
3987772,1975-03-10
3981381,1975-03-10
4016917,1975-03-10
3952886,1975-03-10
3995940,1975-03-10
3976204,1975-03-10
3991603,1975-03-10
3992193,1975-03-10
3989511,1975-03-10
4012566,1975-03-10
3954079,1975-03-10
D242602,1975-03-10
4019724,1975-03-10
3971077,1975-03-10
3963138,1975-03-10
3983305,1975-03-10
3957142,1975-03-10
3987969,1975-03-10
3969550,1975-03-10
3993316,1975-03-10
3954272,1975-03-10
3979597,1975-03-10
3959554,1975-03-10
4014885,1975-03-10
3966203,1975-03-10
4037943,1975-03-10
4035881,1975-03-10
3964134,1975-03-10
3959470,1975-03-10
3961274,1975-03-10
3985141,1975-03-10
4038088,1975-03-10
3955205,1975-03-10
3961286,1975-03-10
3992105,1975-03-10
4006262,1975-03-10
4245110,1975-03-10
3977799,1975-03-10
3972545,1975-03-10
4030117,1975-03-10
4258198,1975-03-10
3968904,1975-03-10
3984794,1975-03-10
3965794,1975-03-10
4049344,1975-03-10
4082790,1975-03-10
4005927,1975-03-10
4028114,1975-03-10
3999194,1975-03-10
3976417,1975-03-10
4005440,1975-03-10
3963152,1975-03-10
3931929,1975-03-10
4044205,1975-03-11
4009914,1975-03-11
3957848,1975-03-11
4089919,1975-03-11
4364925,1975-03-11
3962680,1975-03-11
3978426,1975-03-11
4004262,1975-03-11
3976064,1975-03-11
4008723,1975-03-11
3948158,1975-03-11
3967559,1975-03-11
3946023,1975-03-11
3950755,1975-03-11
4031130,1975-03-11
4021442,1975-03-11
3977136,1975-03-11
3984635,1975-03-11
4016375,1975-03-11
3991868,1975-03-11
3943921,1975-03-11
4005537,1975-03-11
4052183,1975-03-11
4015964,1975-03-11
4068016,1975-03-11
4061491,1975-03-11
4229208,1975-03-11
4054490,1975-03-11
3935879,1975-03-11
4148966,1975-03-11
4013811,1975-03-11
3982627,1975-03-11
3940351,1975-03-11
4203928,1975-03-11
3996289,1975-03-11
3962776,1975-03-11
3990357,1975-03-11
3982477,1975-03-11
3970008,1975-03-11
4009858,1975-03-11
3982157,1975-03-11
4012135,1975-03-11
3936251,1975-03-11
3964433,1975-03-11
4064339,1975-03-11
3996101,1975-03-11
3975144,1975-03-11
3996835,1975-03-11
3998409,1975-03-11
4003787,1975-03-11
3964647,1975-03-11
3964961,1975-03-11
3994686,1975-03-11
3995161,1975-03-11
4019949,1975-03-11
3999508,1975-03-11
3972379,1975-03-11
3972632,1975-03-11
4057455,1975-03-11
3974953,1975-03-11
3989513,1975-03-11
4033690,1975-03-11
3964787,1975-03-11
3958795,1975-03-11
3980561,1975-03-11
4029760,1975-03-11
3969522,1975-03-11
3998626,1975-03-11
3941491,1975-03-11
3956490,1975-03-11
4020321,1975-03-11
4043803,1975-03-11
4034733,1975-03-11
3988777,1975-03-11
3991232,1975-03-11
3976969,1975-03-11
3997994,1975-03-11
4049761,1975-03-11
4052601,1975-03-11
4002814,1975-03-11
4107493,1975-03-11
3960924,1975-03-11
3989015,1975-03-11
3972172,1975-03-11
4110723,1975-03-11
4057361,1975-03-11
4060783,1975-03-11
4036555,1975-03-11
3955886,1975-03-11
3980201,1975-03-11
4126417,1975-03-11
3973430,1975-03-11
4172844,1975-03-11
3938231,1975-03-11
3970426,1975-03-11
4017940,1975-03-11
4081564,1975-03-11
4036090,1975-03-11
4045392,1975-03-11
3976764,1975-03-11
RE28924,1975-03-11
3968515,1975-03-11
3985005,1975-03-11
3956572,1975-03-11
3973207,1975-03-11
4040558,1975-03-11
3976374,1975-03-11
3962497,1975-03-11
3979620,1975-03-11
4070319,1975-03-11
4027123,1975-03-11
3996471,1975-03-11
4078966,1975-03-11
4008053,1975-03-11
3998862,1975-03-11
3943675,1975-03-11
4045468,1975-03-11
3965151,1975-03-11
4007400,1975-03-11
3985745,1975-03-11
3964071,1975-03-11
3978350,1975-03-11
3974689,1975-03-11
3999653,1975-03-11
4051279,1975-03-11
3931462,1975-03-11
3978087,1975-03-11
3978088,1975-03-11
4002722,1975-03-12
4009747,1975-03-12
3978647,1975-03-12
4022228,1975-03-12
3947905,1975-03-12
3959960,1975-03-12
3967086,1975-03-12
3982263,1975-03-12
3977993,1975-03-12
4002208,1975-03-12
D243516,1975-03-12
3982542,1975-03-12
3953267,1975-03-12
3930362,1975-03-12
3989271,1975-03-12
4008468,1975-03-12
4005420,1975-03-12
3940727,1975-03-12
3988951,1975-03-12
3976201,1975-03-12
4026555,1975-03-12
3986246,1975-03-12
3958359,1975-03-12
3989313,1975-03-12
3936114,1975-03-12
3966193,1975-03-12
3951422,1975-03-12
4066679,1975-03-12
3976264,1975-03-12
4042769,1975-03-12
3960728,1975-03-12
3990403,1975-03-12
3947034,1975-03-12
3931777,1975-03-12
4051678,1975-03-12
3994270,1975-03-12
4019942,1975-03-12
3962471,1975-03-12
3951369,1975-03-12
4020145,1975-03-12
3983238,1975-03-12
4004166,1975-03-12
3948137,1975-03-12
3967870,1975-03-12
4000811,1975-03-12
4054794,1975-03-12
3980648,1975-03-12
3953878,1975-03-12
3949244,1975-03-12
3982160,1975-03-12
4065501,1975-03-12
3934782,1975-03-12
4038410,1975-03-12
RE28936,1975-03-12
3999308,1975-03-12
4000253,1975-03-12
4020830,1975-03-12
3961783,1975-03-12
4185115,1975-03-12
4003851,1975-03-12
4000371,1975-03-12
3982366,1975-03-12
4010258,1975-03-12
3983705,1975-03-12
3969438,1975-03-12
3969444,1975-03-12
4003964,1975-03-12
5112006,1975-03-12
4113852,1975-03-12
4108977,1975-03-12
4018851,1975-03-12
4029500,1975-03-11
3989484,1975-03-11
3970561,1975-03-11
3998050,1975-03-11
4025191,1975-03-12
3953145,1975-03-12
4003501,1975-03-12
3975833,1975-03-12
3971905,1975-03-12
3993390,1975-03-12
4172870,1975-03-12
3984537,1975-03-12
3953228,1975-03-12
3953229,1975-03-12
3956752,1975-03-12
4004813,1975-03-12
4170642,1975-03-12
4009664,1975-03-12
4018218,1975-03-12
3963625,1975-03-12
3958492,1975-03-12
3980898,1975-03-12
3975032,1975-03-12
D243293,1975-03-12
3999419,1975-03-12
3975929,1975-03-12
3998865,1975-03-12
4078748,1975-03-12
3976917,1975-03-12
3946815,1975-03-12
4019410,1975-03-07
4024630,1975-03-12
4005932,1975-03-12
3973388,1975-03-12
3940091,1975-03-12
3991563,1975-03-12
3989244,1975-03-12
3990800,1975-03-12
3966120,1975-03-12
3969067,1975-03-12
D242910,1975-03-12
4064794,1975-03-12
D242683,1975-03-12
3936900,1975-03-12
3951259,1975-03-12
3988665,1975-03-12
3941075,1975-03-12
3983239,1975-03-12
4292200,1975-03-12
3985948,1975-03-12
3976731,1975-03-12
3985059,1975-03-12
3980837,1975-03-12
4220686,1975-03-12
4008248,1975-03-12
3971143,1975-03-19
4035066,1975-03-19
3989563,1975-03-12
3989077,1975-03-12
4030274,1975-03-12
3972893,1975-03-12
3952689,1975-03-12
3966268,1975-03-12
3946482,1975-03-12
3961832,1975-03-12
3963148,1975-03-12
3996510,1975-03-12
D243619,1975-03-12
3957983,1975-03-12
4142969,1975-03-12
4012412,1975-03-12
3943736,1975-03-12
4058622,1975-03-12
3966899,1975-03-12
4027037,1975-03-12
3981993,1975-03-12
4006648,1975-03-12
3976856,1975-03-12
4001448,1975-03-12
4006920,1975-03-12
3958602,1975-03-12
3965493,1975-03-12
4212027,1975-03-12
4083823,1975-03-12
3996672,1975-03-12
4012567,1975-03-12
3981342,1975-03-12
4027403,1975-03-12
4048351,1975-03-12
3968677,1975-03-12
3946812,1975-03-12
3965392,1975-03-12
4013435,1975-03-12
4036990,1975-03-12
3985615,1975-03-12
3980738,1975-03-12
3963177,1975-03-12
4000747,1975-03-12
4091063,1975-03-12
4093465,1975-03-12
3993278,1975-03-12
3986418,1975-03-12
3998183,1975-03-12
D244613,1975-03-12
3940629,1975-03-12
4003718,1975-03-12
4007736,1975-03-12
3949556,1975-03-12
3976531,1975-03-12
3938475,1975-03-12
3970479,1975-03-12
3964659,1975-03-12
4060132,1975-03-12
3933146,1975-03-12
3944296,1975-03-12
3938265,1975-03-12
4010870,1975-03-12
3967805,1975-03-12
3987761,1975-03-12
3936935,1975-03-12
4003356,1975-03-12
4012542,1975-03-12
3979855,1975-03-12
3960223,1975-03-12
3977763,1975-03-12
4022117,1975-03-12
3975659,1975-03-12
4028556,1975-03-12
4017582,1975-03-12
D242950,1975-03-12
4009372,1975-03-12
4103214,1975-03-12
3960378,1975-03-12
3975839,1975-03-12
4058740,1975-03-12
3956123,1975-03-12
3960177,1975-03-12
3979595,1975-04-09
4023683,1975-03-12
4053145,1975-03-12
3968585,1975-03-12
4014239,1975-03-12
3943687,1975-03-12
3978872,1975-03-12
3972103,1975-03-12
3999240,1975-03-12
3998072,1975-03-12
4040757,1975-03-12
D251066,1975-03-12
4046641,1975-03-12
4035563,1975-03-12
4007315,1975-03-12
3978081,1975-03-12
3935815,1975-03-12
3950757,1975-03-12
4007066,1975-03-12
4062190,1975-03-12
3983033,1975-03-12
3963111,1975-03-12
3983573,1975-03-12
3960606,1975-03-12
3956760,1975-03-12
3967626,1975-03-12
3992074,1975-03-12
4004586,1975-03-12
3979738,1975-03-12
3991177,1975-03-12
3991019,1975-03-12
3974914,1975-03-12
3952969,1975-03-13
D244152,1975-03-12
3984995,1975-03-12
4031916,1975-03-12
4037268,1975-03-12
4001434,1975-03-12
3975910,1975-03-12
3942660,1975-03-12
3962874,1975-03-12
3961646,1975-03-13
3955094,1975-03-13
4037402,1975-03-12
3958832,1975-03-12
4048633,1975-03-12
4049551,1975-03-12
3956128,1975-03-12
4020399,1975-03-12
3990008,1975-03-12
3997900,1975-03-12
4022935,1975-03-12
4057641,1975-03-12
4070824,1975-03-12
3984866,1975-03-12
3956357,1975-03-13
4007308,1975-03-13
D243160,1975-03-13
3968086,1975-03-13
3979563,1975-03-13
3975653,1975-03-13
3967496,1975-03-13
3979801,1975-03-13
4035240,1975-03-13
3961670,1975-03-13
3998886,1975-03-13
4010408,1975-03-13
3950934,1975-03-13
4000818,1975-03-13
3961789,1975-03-13
3981470,1975-03-13
4007862,1975-03-13
4007354,1975-03-13
3964660,1975-03-13
3997215,1975-03-13
4008696,1975-03-13
3941403,1975-03-13
4011251,1975-03-13
3938735,1975-03-13
3967576,1975-03-13
4006500,1975-03-13
3982378,1975-03-13
3945292,1975-03-13
3994078,1975-03-13
3977988,1975-03-13
3968470,1975-03-13
3985327,1975-04-04
4034835,1975-03-13
3964585,1975-03-13
3954470,1975-03-13
3998949,1975-03-13
3961714,1975-03-13
3977702,1975-03-13
3980776,1975-03-13
3970292,1975-03-13
4030823,1975-03-13
3972117,1975-03-13
3972111,1975-03-13
3975995,1975-03-13
3954233,1975-03-13
3980250,1975-03-13
3961724,1975-03-13
3984065,1975-03-13
4039278,1975-03-13
3953867,1975-03-13
3974707,1975-03-13
3992496,1975-03-13
3985081,1975-03-13
3959517,1975-03-13
3991169,1975-03-13
3963998,1975-03-13
4002525,1975-03-13
4009509,1975-03-13
3946714,1975-03-13
3954127,1975-03-13
3996163,1975-03-13
3950013,1975-03-13
4010843,1975-03-13
3941212,1975-03-13
4023037,1975-03-13
4058743,1975-03-13
3975159,1975-03-13
4014826,1975-03-13
4034041,1975-03-13
4066561,1975-03-13
3963753,1975-03-13
3963752,1975-03-13
3965115,1975-03-13
3944519,1975-03-13
4006020,1975-03-13
3975352,1975-03-13
4042654,1975-03-13
4218509,1975-03-13
4028875,1975-03-13
3984175,1975-03-13
4094860,1975-03-13
3959127,1975-03-13
3976553,1975-03-13
3956843,1975-03-13
3989834,1975-03-13
3970902,1975-03-13
4028141,1975-03-12
4016060,1975-03-13
3932078,1975-03-13
4001183,1975-03-13
3973943,1975-03-12
4075904,1975-03-13
4127637,1975-03-13
3979947,1975-04-14
4027336,1975-03-13
4015689,1975-03-13
3981287,1975-03-13
3952400,1975-03-13
3971557,1975-03-13
4019265,1975-03-13
3991913,1975-03-13
3987844,1975-03-13
3953690,1975-03-13
3995664,1975-03-13
3983401,1975-03-13
4021920,1975-03-13
3953050,1975-03-13
3995436,1975-03-13
4013516,1975-03-13
4049843,1975-03-13
4110139,1975-03-13
3951077,1975-03-13
3957404,1975-03-13
3971063,1975-03-13
3978519,1975-03-13
3985744,1975-03-13
RE28851,1975-03-13
4002127,1975-03-13
3966149,1975-03-13
4016352,1975-03-13
4171987,1975-03-13
3988460,1975-03-13
3961805,1975-03-13
3974992,1975-03-13
4009463,1975-03-13
4015082,1975-03-13
4016451,1975-03-13
3941614,1975-03-13
3992194,1975-03-13
3972009,1975-03-13
3968737,1975-03-13
D244140,1975-03-13
3966197,1975-03-13
